timestamp,service,level,message,incident_id,category
24 08:31:57,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,Linux
24 08:31:59,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,Linux
24 08:31:59,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,Linux
24 08:31:59,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,E18,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:32,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:34,ftpd,ERROR,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,E29,Linux
24 13:46:35,ftpd,INFO,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,E29,Linux
25 04:03:58,su(pam_unix),INFO,session opened for user cyrus by (uid=0),E102,Linux
25 04:03:59,su(pam_unix),INFO,session closed for user cyrus,E101,Linux
25 04:04:00,logrotate,INFO,ALERT exited abnormally with [1],E8,Linux
25 04:09:32,su(pam_unix),INFO,session opened for user news by (uid=0),E102,Linux
25 04:09:33,su(pam_unix),INFO,session closed for user news,E101,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,WARN,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,ERROR,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 06:39:18,ftpd,INFO,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,E29,Linux
25 12:09:06,named,INFO,notify question section contains no SOA,E75,Linux
25 12:18:50,named,INFO,notify question section contains no SOA,E75,Linux
25 12:27:05,named,INFO,notify question section contains no SOA,E75,Linux
25 12:35:24,named,INFO,notify question section contains no SOA,E75,Linux
25 12:54:46,named,INFO,notify question section contains no SOA,E75,Linux
25 13:33:41,named,INFO,notify question section contains no SOA,E75,Linux
25 13:41:34,named,INFO,notify question section contains no SOA,E75,Linux
25 13:50:24,named,INFO,notify question section contains no SOA,E75,Linux
25 14:00:03,named,INFO,notify question section contains no SOA,E75,Linux
25 14:08:28,named,INFO,notify question section contains no SOA,E75,Linux
25 14:17:19,named,INFO,notify question section contains no SOA,E75,Linux
25 14:33:46,named,INFO,notify question section contains no SOA,E75,Linux
25 14:48:30,named,INFO,notify question section contains no SOA,E75,Linux
25 14:56:13,named,INFO,notify question section contains no SOA,E75,Linux
25 15:50:04,named,INFO,notify question section contains no SOA,E75,Linux
25 16:29:20,named,INFO,notify question section contains no SOA,E75,Linux
25 23:23:13,ftpd,INFO,getpeername (ftpd): Transport endpoint is not connected,E47,Linux
25 23:23:13,ftpd,INFO,getpeername (ftpd): Transport endpoint is not connected,E47,Linux
25 23:23:13,xinetd,INFO,warning: can't get client address: Connection reset by peer,E116,Linux
25 23:23:13,ftpd,INFO,getpeername (ftpd): Transport endpoint is not connected,E47,Linux
25 23:23:13,xinetd,INFO,warning: can't get client address: Connection reset by peer,E116,Linux
25 23:23:13,ftpd,INFO,getpeername (ftpd): Transport endpoint is not connected,E47,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
25 23:24:09,ftpd,INFO,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,E29,Linux
26 04:05:22,su(pam_unix),INFO,session opened for user cyrus by (uid=0),E102,Linux
26 04:05:23,su(pam_unix),INFO,session closed for user cyrus,E101,Linux
26 04:05:24,logrotate,INFO,ALERT exited abnormally with [1],E8,Linux
26 04:11:23,su(pam_unix),INFO,session opened for user news by (uid=0),E102,Linux
26 04:11:23,su(pam_unix),INFO,session closed for user news,E101,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,ERROR,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:42,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005,E29,Linux
26 05:47:51,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,Linux
26 05:47:51,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,Linux
26 05:47:51,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,Linux
26 05:47:51,ftpd,INFO,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,Linux
26 05:47:51,ftpd,ERROR,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005,E29,Linux
26 07:02:27,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:02:35,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:02:37,sshd(pam_unix),WARN,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:02:45,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:02:47,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:02:55,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:02:57,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:05,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:07,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:15,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:17,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:26,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:27,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:35,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:37,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:45,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:47,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:55,sshd(pam_unix),WARN,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:03:57,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:04:02,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:04:05,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:04:07,sshd(pam_unix),ERROR,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
26 07:04:12,sshd(pam_unix),INFO,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root,E18,Linux
27 04:16:07,su(pam_unix),INFO,session opened for user cyrus by (uid=0),E102,Linux
27 04:16:08,su(pam_unix),ERROR,session closed for user cyrus,E101,Linux
27 04:16:09,logrotate,INFO,ALERT exited abnormally with [1],E8,Linux
27 04:21:39,su(pam_unix),INFO,session opened for user news by (uid=0),E102,Linux
27 04:21:40,su(pam_unix),INFO,session closed for user news,E101,Linux
27 10:59:53,ftpd,INFO,connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005,E29,Linux
27 14:41:57,syslogd 1.4.1,INFO,restart.,E90,Linux
27 14:41:57,syslog,INFO,syslogd startup succeeded,E106,Linux
27 14:41:57,kernel,INFO,"klogd 1.4.1, log source = /proc/kmsg started.",E64,Linux
27 14:41:57,kernel,INFO,Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,E68,Linux
27 14:41:57,kernel,INFO,BIOS-provided physical RAM map:,E22,Linux
27 14:41:57,kernel,INFO,BIOS-e820: 0000000000000000 - 00000000000a0000 (usable),E21,Linux
27 14:41:57,kernel,INFO,BIOS-e820: 00000000000f0000 - 0000000000100000 (reserved),E20,Linux
27 14:41:57,kernel,INFO,BIOS-e820: 0000000000100000 - 0000000007eae000 (usable),E21,Linux
27 14:41:57,kernel,INFO,BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved),E20,Linux
27 14:41:57,kernel,INFO,BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved),E20,Linux
27 14:41:57,kernel,INFO,0MB HIGHMEM available.,E2,Linux
27 14:41:57,kernel,INFO,126MB LOWMEM available.,E3,Linux
27 14:41:57,kernel,INFO,zapping low mappings.,E118,Linux
27 14:41:57,syslog,INFO,klogd startup succeeded,E65,Linux
27 14:41:57,kernel,INFO,On node 0 totalpages: 32430,E76,Linux
27 14:41:57,kernel,INFO,"DMA zone: 4096 pages, LIFO batch:1",E41,Linux
27 14:41:57,kernel,INFO,"Normal zone: 28334 pages, LIFO batch:6",E74,Linux
27 14:41:57,irqbalance,INFO,irqbalance startup succeeded,E58,Linux
27 14:41:57,kernel,INFO,"HighMem zone: 0 pages, LIFO batch:1",E50,Linux
27 14:41:57,kernel,INFO,DMI 2.3 present.,E42,Linux
27 14:41:57,kernel,INFO,ACPI disabled because your bios is from 2000 and too old,E4,Linux
27 14:41:57,kernel,INFO,You can enable it with acpi=force,E117,Linux
27 14:41:57,kernel,INFO,Built 1 zonelists,E24,Linux
27 14:41:57,kernel,INFO,Kernel command line: ro root=LABEL=/ rhgb quiet,E62,Linux
27 14:41:57,kernel,INFO,mapped 4G/4G trampoline to ffff3000.,E69,Linux
27 14:41:57,kernel,INFO,Initializing CPU#0,E52,Linux
27 14:41:57,kernel,INFO,"CPU 0 irqstacks, hard=02345000 soft=02344000",E32,Linux
27 14:41:57,portmap,INFO,portmap startup succeeded,E85,Linux
27 14:41:57,kernel,INFO,PID hash table entries: 512 (order 9: 4096 bytes),E84,Linux
27 14:41:57,kernel,INFO,Detected 731.219 MHz processor.,E40,Linux
27 14:41:57,rpc.statd,INFO,Version 1.0.6 Starting,E114,Linux
27 14:41:57,kernel,WARN,Using tsc for high-res timesource,E113,Linux
27 14:41:58,nfslock,INFO,rpc.statd startup succeeded,E93,Linux
27 14:41:58,kernel,INFO,Console: colour VGA+ 80x25,E30,Linux
27 14:41:58,kernel,INFO,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 599k data, 144k init, 0k highmem)",E70,Linux
27 14:41:58,kernel,INFO,Calibrating delay loop... 1445.88 BogoMIPS,E25,Linux
27 14:41:58,kernel,INFO,Security Scaffold v1.0.0 initialized,E96,Linux
27 14:41:58,kernel,INFO,SELinux:  Initializing.,E97,Linux
27 14:41:58,kernel,INFO,SELinux:  Starting in permissive mode,E99,Linux
27 14:41:58,kernel,INFO,"There is already a security framework initialized, register_security failed.",E107,Linux
27 14:41:58,kernel,INFO,Failure registering capabilities with the kernel,E46,Linux
27 14:41:58,kernel,INFO,selinux_register_security:  Registering secondary module capability,E100,Linux
27 14:41:58,kernel,INFO,Capability LSM initialized,E26,Linux
27 14:41:58,rpcidmapd,INFO,rpc.idmapd startup succeeded,E92,Linux
27 14:41:58,kernel,INFO,"Dentry cache hash table entries: 16384 (order: 4, 65536 bytes)",E39,Linux
27 14:41:58,kernel,INFO,"Inode-cache hash table entries: 8192 (order: 3, 32768 bytes)",E55,Linux
27 14:41:58,kernel,INFO,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)",E71,Linux
27 14:41:58,kernel,INFO,"CPU: L1 I cache: 16K, L1 D cache: 16K",E34,Linux
27 14:41:58,kernel,INFO,CPU: L2 cache: 256K,E35,Linux
27 14:41:58,kernel,INFO,Intel machine check architecture supported.,E56,Linux
27 14:41:58,kernel,INFO,Intel machine check reporting enabled on CPU#0.,E57,Linux
27 14:41:58,kernel,INFO,CPU: Intel Pentium III (Coppermine) stepping 06,E33,Linux
27 14:41:58,kernel,INFO,Enabling fast FPU save and restore... done.,E44,Linux
27 14:41:58,kernel,INFO,Enabling unmasked SIMD FPU exception support... done.,E45,Linux
27 14:41:58,kernel,ERROR,Checking 'hlt' instruction... OK.,E28,Linux
27 14:41:58,random,INFO,Initializing random number generator:  succeeded,E54,Linux
27 14:41:58,kernel,INFO,POSIX conformance testing by UNIFIX,E86,Linux
27 14:41:58,kernel,INFO,NET: Registered protocol family 16,E73,Linux
27 14:41:58,kernel,INFO,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1",E78,Linux
27 14:41:58,kernel,WARN,PCI: Using configuration type 1,E81,Linux
27 14:41:58,kernel,INFO,mtrr: v2.0 (20020519),E72,Linux
27 14:41:58,kernel,INFO,ACPI: Subsystem revision 20040326,E7,Linux
27 14:41:58,kernel,INFO,ACPI: Interpreter disabled.,E6,Linux
27 14:41:58,kernel,INFO,Linux Plug and Play Support v0.97 (c) Adam Belay,E67,Linux
27 14:41:58,rc,INFO,Starting pcmcia:  succeeded,E105,Linux
27 14:41:58,kernel,INFO,usbcore: registered new driver usbfs,E111,Linux
27 14:41:58,kernel,INFO,usbcore: registered new driver hub,E110,Linux
27 14:41:58,kernel,INFO,ACPI: ACPI tables contain no PCI IRQ routing entries,E5,Linux
27 14:41:59,kernel,INFO,PCI: Invalid ACPI-PCI IRQ routing table,E77,Linux
27 14:41:59,kernel,INFO,PCI: Probing PCI hardware,E79,Linux
27 14:41:59,kernel,INFO,PCI: Probing PCI hardware (bus 00),E80,Linux
27 14:41:59,kernel,INFO,Transparent bridge - 0000:00:1e.0,E109,Linux
27 14:41:59,kernel,INFO,PCI: Using IRQ router PIIX/ICH [8086/2410] at 0000:00:1f.0,E82,Linux
27 14:41:59,kernel,INFO,apm: BIOS version 1.2 Flags 0x03 (Driver version 1.16ac),E10,Linux
27 14:41:59,kernel,INFO,audit: initializing netlink socket (disabled),E12,Linux
27 14:41:54,sysctl,INFO,kernel.core_uses_pid = 1,E63,Linux
27 14:41:59,hcid,INFO,HCI daemon ver 2.4 started,E48,Linux
27 14:41:59,bluetooth,INFO,hcid startup succeeded,E49,Linux
27 14:41:59,kernel,INFO,audit(1122475266.4294965305:0): initialized,E11,Linux
27 14:41:54,network,INFO,Setting network parameters:  succeeded,E104,Linux
27 14:41:59,bluetooth,INFO,sdpd startup succeeded,E94,Linux
27 14:41:59,sdpd,INFO,sdpd v1.5 started,E95,Linux
27 14:41:59,kernel,INFO,"Total HugeTLB memory allocated, 0",E108,Linux
27 14:41:54,network,INFO,Bringing up loopback interface:  succeeded,E23,Linux
27 14:41:59,kernel,INFO,VFS: Disk quotas dquot_6.5.1,E115,Linux
27 14:41:59,kernel,INFO,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",E43,Linux
27 14:41:59,kernel,INFO,SELinux:  Registering netfilter hooks,E98,Linux
27 14:41:59,kernel,INFO,Initializing Cryptographic API,E53,Linux
27 14:41:59,kernel,INFO,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,E83,Linux
27 14:42:00,kernel,INFO,isapnp: Scanning for PnP cards...,E60,Linux
27 14:42:00,kernel,WARN,isapnp: No Plug & Play device found,E59,Linux
27 14:42:00,kernel,INFO,Real Time Clock Driver v1.12,E87,Linux
27 14:42:00,kernel,INFO,Linux agpgart interface v0.100 (c) Dave Jones,E66,Linux
17/06/09 20:10:40,executor.CoarseGrainedExecutorBackend,INFO,"Registered signal handlers for [TERM, HUP, INT]",E22,Spark
17/06/09 20:10:40,spark.SecurityManager,INFO,"Changing view acls to: yarn,curi",E5,Spark
17/06/09 20:10:40,spark.SecurityManager,INFO,"Changing modify acls to: yarn,curi",E4,Spark
17/06/09 20:10:40,spark.SecurityManager,INFO,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,Spark
17/06/09 20:10:41,spark.SecurityManager,INFO,"Changing view acls to: yarn,curi",E5,Spark
17/06/09 20:10:41,spark.SecurityManager,INFO,"Changing modify acls to: yarn,curi",E4,Spark
17/06/09 20:10:41,spark.SecurityManager,INFO,"SecurityManager: authentication disabled; ui acls disabled; users with view permissions: Set(yarn, curi); users with modify permissions: Set(yarn, curi)",E26,Spark
17/06/09 20:10:41,slf4j.Slf4jLogger,INFO,Slf4jLogger started,E28,Spark
17/06/09 20:10:41,Remoting,INFO,Starting remoting,E31,Spark
17/06/09 20:10:41,Remoting,INFO,Remoting started; listening on addresses :[akka.tcp://sparkExecutorActorSystem@mesos-slave-07:55904],E23,Spark
17/06/09 20:10:41,util.Utils,INFO,Successfully started service 'sparkExecutorActorSystem' on port 55904.,E34,Spark
17/06/09 20:10:41,storage.DiskBlockManager,INFO,Created local directory at /opt/hdfs/nodemanager/usercache/curi/appcache/application_1485248649253_0147/blockmgr-70293f72-844a-4b39-9ad6-fb0ad7e364e4,E7,Spark
17/06/09 20:10:41,storage.MemoryStore,INFO,MemoryStore started with capacity 17.7 GB,E18,Spark
17/06/09 20:10:42,executor.CoarseGrainedExecutorBackend,INFO,Connecting to driver: spark://CoarseGrainedScheduler@10.10.34.11:48069,E6,Spark
17/06/09 20:10:42,executor.CoarseGrainedExecutorBackend,INFO,Successfully registered with driver,E32,Spark
17/06/09 20:10:42,executor.Executor,INFO,Starting executor ID 5 on host mesos-slave-07,E30,Spark
17/06/09 20:10:42,util.Utils,INFO,Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40984.,E33,Spark
17/06/09 20:10:42,netty.NettyBlockTransferService,INFO,Server created on 40984,E27,Spark
17/06/09 20:10:42,storage.BlockManagerMaster,INFO,Trying to register BlockManager,E36,Spark
17/06/09 20:10:42,storage.BlockManagerMaster,INFO,Registered BlockManager,E21,Spark
17/06/09 20:10:45,executor.CoarseGrainedExecutorBackend,INFO,Got assigned task 0,E11,Spark
17/06/09 20:10:45,executor.CoarseGrainedExecutorBackend,INFO,Got assigned task 1,E11,Spark
17/06/09 20:10:45,executor.CoarseGrainedExecutorBackend,INFO,Got assigned task 2,E11,Spark
17/06/09 20:10:45,executor.CoarseGrainedExecutorBackend,INFO,Got assigned task 3,E11,Spark
17/06/09 20:10:45,executor.Executor,INFO,Running task 0.0 in stage 0.0 (TID 0),E24,Spark
17/06/09 20:10:45,executor.Executor,INFO,Running task 2.0 in stage 0.0 (TID 2),E24,Spark
17/06/09 20:10:45,executor.Executor,ERROR,Running task 1.0 in stage 0.0 (TID 1),E24,Spark
17/06/09 20:10:45,executor.Executor,INFO,Running task 3.0 in stage 0.0 (TID 3),E24,Spark
17/06/09 20:10:45,executor.CoarseGrainedExecutorBackend,INFO,Got assigned task 4,E11,Spark
17/06/09 20:10:45,executor.Executor,INFO,Running task 4.0 in stage 0.0 (TID 4),E24,Spark
17/06/09 20:10:45,broadcast.TorrentBroadcast,INFO,Started reading broadcast variable 9,E29,Spark
